,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,new_death,pnew_death,created_at,consent_cases,consent_deaths,conf_death,prob_death
595,2021-02-19T00:00:00.000,ME,43366,34429.0,8937,141.0,45,658,3.0,1,2021-02-20T14:45:37.694,Agree,Agree,643.0,15
596,2020-04-28T00:00:00.000,NE,3521,,,14.0,0,55,0.0,0,2020-04-30T00:00:00.000,Not agree,Not agree,,
597,2021-02-27T00:00:00.000,NH,75166,,,273.0,75,1170,3.0,2,2021-02-28T14:48:18.530,Not agree,Not agree,,
598,2020-04-04T00:00:00.000,CA,22859,22821.0,38,1370.0,1,558,56.0,0,2020-04-04T00:00:00.000,Agree,Agree,558.0,0
599,2020-10-02T00:00:00.000,VI,1326,,,0.0,0,20,0.0,0,2020-10-03T13:39:53.719,,,,
600,2020-01-28T00:00:00.000,NV,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,,,,
601,2021-03-14T00:00:00.000,ME,47199,36644.0,10555,174.0,76,725,1.0,0,2021-03-15T14:03:45.324,Agree,Agree,702.0,23
602,2021-09-02T00:00:00.000,ID,224156,178833.0,45323,1604.0,294,2379,8.0,1,2021-09-03T13:38:30.847,Agree,Agree,2054.0,325
603,2020-05-12T00:00:00.000,NC,16946,16938.0,8,765.0,0,640,15.0,0,2020-05-12T00:00:00.000,Agree,Agree,640.0,0
604,2020-03-15T00:00:00.000,NV,16,,,5.0,,0,0.0,,2020-03-26T16:22:39.452,,,,
605,2020-12-21T00:00:00.000,WI,494353,458612.0,35741,1629.0,194,4751,8.0,0,2020-12-22T14:35:48.855,Agree,Agree,4425.0,326
606,2020-04-30T00:00:00.000,MI,54435,51634.0,2801,1576.0,169,4502,104.0,3,2020-05-01T00:00:00.000,Agree,Agree,4250.0,252
607,2020-11-03T00:00:00.000,NC,285396,272097.0,13299,3509.0,403,4848,40.0,6,2020-11-03T00:00:00.000,Agree,Agree,4728.0,120
608,2021-01-18T00:00:00.000,ME,34261,28033.0,6228,385.0,120,519,5.0,0,2021-01-19T14:37:00.036,Agree,Agree,511.0,8
609,2020-08-11T00:00:00.000,MD,97384,,,541.0,0,3720,6.0,0,2020-08-13T00:00:00.000,N/A,Agree,3574.0,146
610,2020-09-15T00:00:00.000,ND,16333,16333.0,0,269.0,0,177,5.0,0,2020-09-16T13:53:41.027,Agree,Not agree,,
611,2020-11-30T00:00:00.000,VT,4034,,,64.0,0,72,1.0,0,2020-12-02T00:00:00.000,Not agree,Not agree,,
612,2020-07-13T00:00:00.000,AL,69302,66173.0,3129,2618.0,222,1632,29.0,1,2020-07-15T00:00:00.000,Agree,Agree,1506.0,126
613,2020-06-28T00:00:00.000,IN,44930,,,355.0,0,2752,9.0,0,2020-06-28T00:00:00.000,Not agree,Agree,2558.0,194
614,2021-02-28T00:00:00.000,AL,513680,398037.0,115643,505.0,166,10536,13.0,4,2021-03-02T00:00:00.000,Agree,Agree,8405.0,2131
615,2021-07-23T00:00:00.000,NC,1035891,878906.0,156985,2332.0,496,13642,9.0,1,2021-07-23T00:00:00.000,Agree,Agree,12027.0,1615
616,2020-07-28T00:00:00.000,MI,162204,147243.0,14961,1521.0,141,6518,6.0,0,2020-07-29T00:00:00.000,Agree,Agree,6203.0,315
617,2020-11-19T00:00:00.000,AL,237029,198719.0,38310,2518.0,645,5026,24.0,5,2020-11-21T00:00:00.000,Agree,Agree,4276.0,750
618,2021-08-05T00:00:00.000,WI,693933,626884.0,67049,1744.0,196,8305,3.0,0,2021-08-06T14:53:58.556,Agree,Agree,7453.0,852
619,2021-08-30T00:00:00.000,VT,26268,,,130.0,0,265,1.0,0,2021-08-31T14:57:22.851,Not agree,Not agree,,
620,2020-04-12T00:00:00.000,AL,5394,5212.0,182,113.0,3,160,10.0,1,2020-04-14T00:00:00.000,Agree,Agree,152.0,8
621,2020-09-25T00:00:00.000,AL,160418,139126.0,21292,860.0,182,3896,8.0,2,2020-09-27T00:00:00.000,Agree,Agree,3390.0,506
622,2020-08-06T00:00:00.000,WA,60974,,,832.0,6,1653,29.0,0,2020-08-08T00:00:00.000,N/A,N/A,,
623,2020-07-26T00:00:00.000,NC,119642,118789.0,853,893.0,25,1964,23.0,0,2020-07-26T00:00:00.000,Agree,Agree,1962.0,2
624,2021-05-27T00:00:00.000,IN,742353,,,656.0,0,13651,9.0,0,2021-05-27T00:00:00.000,Not agree,Agree,13230.0,421
625,2020-09-15T00:00:00.000,MT,9244,9244.0,0,137.0,0,140,2.0,0,2020-09-16T13:53:41.027,Agree,Agree,140.0,0
626,2021-08-23T00:00:00.000,MO,741788,,,2319.0,549,10376,170.0,0,2021-08-24T14:24:26.650,Not agree,Not agree,,
627,2020-04-01T00:00:00.000,MI,21593,21031.0,562,1690.0,80,687,129.0,6,2020-04-02T00:00:00.000,Agree,Agree,637.0,50
628,2020-05-15T00:00:00.000,NV,6629,,,130.0,15,354,15.0,15,2020-05-16T15:46:44.000,,,,
629,2020-07-04T00:00:00.000,DE,12353,11427.0,926,207.0,0,512,0.0,0,2020-07-06T00:00:00.000,Agree,Agree,455.0,57
630,2021-08-16T00:00:00.000,ND,113673,103520.0,10153,343.0,122,1548,3.0,0,2021-08-17T14:24:04.262,Agree,Not agree,,
631,2021-07-11T00:00:00.000,MT,114296,101944.0,12352,28.0,1,1673,0.0,0,2021-07-12T14:22:55.239,Agree,Agree,1673.0,0
632,2020-05-02T00:00:00.000,ME,1152,1152.0,0,29.0,0,56,1.0,0,2020-05-03T15:36:03.076,Agree,Agree,56.0,0
633,2021-08-10T00:00:00.000,WA,497349,,,2011.0,529,6187,10.0,0,2021-08-11T15:30:51.957,N/A,N/A,,
634,2020-12-09T00:00:00.000,MI,526372,484578.0,41794,4467.0,320,11370,141.0,12,2020-12-10T00:00:00.000,Agree,Agree,10812.0,558
635,2021-08-05T00:00:00.000,VT,23640,,,182.0,2,252,0.0,0,2021-08-06T14:53:58.556,Not agree,Not agree,,
636,2020-12-14T00:00:00.000,MD,239362,,,2401.0,0,5490,52.0,2,2020-12-16T00:00:00.000,N/A,Agree,5308.0,182
637,2021-02-24T00:00:00.000,ND,99621,94459.0,5162,90.0,25,1441,1.0,0,2021-02-25T14:54:32.778,Agree,Not agree,,
638,2020-09-17T00:00:00.000,CT,55386,53087.0,2299,220.0,11,4488,1.0,0,2020-09-18T13:48:37.104,Agree,Agree,3593.0,895
639,2021-07-12T00:00:00.000,VT,22890,,,9.0,2,250,0.0,0,2021-07-13T14:26:25.742,Not agree,Not agree,,
640,2020-05-17T00:00:00.000,CA,97852,97736.0,116,2508.0,5,3711,75.0,0,2020-05-17T00:00:00.000,Agree,Agree,3711.0,0
641,2021-05-11T00:00:00.000,IN,730969,,,663.0,0,13497,10.0,0,2021-05-11T00:00:00.000,Not agree,Agree,13078.0,419
642,2020-06-06T00:00:00.000,WI,20571,20571.0,0,322.0,0,645,12.0,0,2020-06-07T14:23:35.373,Agree,Agree,645.0,0
643,2021-01-03T00:00:00.000,MI,596641,547962.0,48679,2349.0,253,14077,83.0,7,2021-01-04T00:00:00.000,Agree,Agree,13278.0,799
644,2020-01-26T00:00:00.000,MD,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,N/A,Agree,,
645,2020-09-19T00:00:00.000,MO,119066,,,851.0,35,2244,24.0,0,2020-09-21T00:00:00.000,Not agree,Not agree,,
646,2021-02-03T00:00:00.000,ND,98034,93546.0,4488,98.0,20,1422,0.0,0,2021-02-04T14:53:58.929,Agree,Not agree,,
647,2020-07-05T00:00:00.000,CT,46717,44741.0,1976,0.0,0,4335,0.0,0,2020-07-06T15:16:12.497,Agree,Agree,3463.0,872
648,2020-08-30T00:00:00.000,MI,204331,185454.0,18877,712.0,74,6824,7.0,0,2020-08-31T00:00:00.000,Agree,Agree,6506.0,318
649,2020-05-01T00:00:00.000,VI,66,,,0.0,0,4,0.0,0,2020-05-02T15:47:19.352,,,,
650,2020-09-11T00:00:00.000,MI,219085,198773.0,20312,1385.0,134,6929,8.0,2,2020-09-12T00:00:00.000,Agree,Agree,6605.0,324
651,2020-02-02T00:00:00.000,WI,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
652,2020-12-01T00:00:00.000,NV,154867,,,2698.0,0,2166,22.0,0,2020-12-02T15:48:48.293,,,,
653,2020-05-22T00:00:00.000,VT,872,,,2.0,0,53,0.0,0,2020-05-24T00:00:00.000,Not agree,Not agree,,
654,2020-09-27T00:00:00.000,WA,87591,,,460.0,14,2100,0.0,0,2020-09-29T00:00:00.000,N/A,N/A,,
655,2021-05-11T00:00:00.000,CA,3815323,3665448.0,149875,1029.0,96,62759,22.0,0,2021-05-11T00:00:00.000,Agree,Agree,62759.0,0
656,2020-03-04T00:00:00.000,IN,0,,,0.0,0,0,0.0,0,2020-03-04T00:00:00.000,Not agree,Agree,0.0,0
657,2020-08-21T00:00:00.000,GU,767,,,0.0,0,6,0.0,0,2020-08-22T14:21:09.869,Not agree,Not agree,,
658,2020-12-19T00:00:00.000,NE,155570,,,861.0,0,1475,5.0,0,2020-12-21T00:00:00.000,Not agree,Not agree,,
659,2020-10-14T00:00:00.000,MI,262806,237988.0,24818,2010.0,192,7354,20.0,0,2020-10-15T00:00:00.000,Agree,Agree,7018.0,336
660,2020-09-23T00:00:00.000,AL,158759,137814.0,20945,808.0,163,3875,20.0,4,2020-09-25T00:00:00.000,Agree,Agree,3374.0,501
661,2020-12-01T00:00:00.000,AL,268835,222878.0,45957,4058.0,785,5406,30.0,4,2020-12-03T00:00:00.000,Agree,Agree,4558.0,848
662,2021-06-30T00:00:00.000,CA,3870276,3716409.0,153867,2047.0,127,63518,13.0,0,2021-06-30T00:00:00.000,Agree,Agree,63518.0,0
663,2020-01-30T00:00:00.000,WI,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
664,2020-12-21T00:00:00.000,DE,52211,50237.0,1974,593.0,59,871,9.0,0,2020-12-23T00:00:00.000,Agree,Agree,771.0,100
665,2020-03-19T00:00:00.000,ID,23,,,13.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
666,2021-05-14T00:00:00.000,CA,3820079,3669843.0,150236,1448.0,118,62829,31.0,0,2021-05-14T00:00:00.000,Agree,Agree,62829.0,0
667,2021-08-23T00:00:00.000,MD,488740,,,1772.0,0,9956,13.0,0,2021-08-24T14:24:26.650,N/A,Agree,9734.0,222
668,2021-04-08T00:00:00.000,GU,7833,,,3.0,0,136,0.0,0,2021-04-09T14:11:49.640,Not agree,Not agree,,
669,2021-08-31T00:00:00.000,CA,4448600,4259946.0,188654,5867.0,538,66008,36.0,0,2021-08-31T00:00:00.000,Agree,Agree,66008.0,0
670,2020-07-08T00:00:00.000,MS,39747,39041.0,706,1083.0,40,1603,28.0,3,2020-07-10T00:00:00.000,Agree,Agree,1562.0,41
671,2020-06-23T00:00:00.000,NH,5571,,,13.0,0,343,4.0,0,2020-06-24T15:03:27.381,Not agree,Not agree,,
672,2020-07-05T00:00:00.000,WI,34740,31577.0,3163,533.0,11,803,0.0,0,2020-07-06T15:16:12.497,Agree,Agree,796.0,7
673,2020-10-28T00:00:00.000,MS,121039,105160.0,15879,775.0,282,3651,18.0,4,2020-10-30T00:00:00.000,Agree,Agree,3250.0,401
674,2020-06-24T00:00:00.000,NV,14592,,,364.0,-1,516,3.0,1,2020-06-25T14:07:27.526,,,,
675,2021-06-15T00:00:00.000,IN,749835,,,303.0,0,13816,8.0,0,2021-06-15T00:00:00.000,Not agree,Agree,13392.0,424
676,2020-04-20T00:00:00.000,AL,7027,6811.0,216,293.0,4,255,8.0,0,2020-04-22T00:00:00.000,Agree,Agree,242.0,13
677,2020-09-06T00:00:00.000,ID,33667,31181.0,2486,190.0,8,385,1.0,0,2020-09-07T13:37:36.613,Agree,Agree,349.0,36
678,2020-06-13T00:00:00.000,MD,61701,,,396.0,0,3047,18.0,0,2020-06-15T00:00:00.000,N/A,Agree,2919.0,128
679,2021-02-21T00:00:00.000,VI,2579,,,0.0,0,25,0.0,0,2021-02-22T14:53:38.566,,,,
680,2020-11-04T00:00:00.000,DE,25909,24729.0,1180,220.0,2,716,4.0,0,2020-11-06T00:00:00.000,Agree,Agree,629.0,87
681,2020-09-06T00:00:00.000,AL,143765,125946.0,17819,584.0,156,3515,20.0,1,2020-09-08T00:00:00.000,Agree,Agree,3080.0,435
682,2020-04-23T00:00:00.000,ID,1836,1721.0,115,34.0,1,54,0.0,0,2020-05-25T15:38:40.000,Agree,Agree,36.0,18
683,2020-12-26T00:00:00.000,NE,161351,,,173.0,0,1559,1.0,0,2020-12-28T00:00:00.000,Not agree,Not agree,,
684,2020-02-25T00:00:00.000,ID,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
685,2021-01-05T00:00:00.000,WA,258542,,,2008.0,123,3541,59.0,0,2021-01-07T00:00:00.000,N/A,N/A,,
686,2020-06-05T00:00:00.000,IL,125915,125915.0,0,1156.0,0,5795,59.0,0,2020-06-06T14:31:37.908,Agree,Agree,5795.0,0
687,2020-06-02T00:00:00.000,MI,100065,91767.0,8298,1063.0,194,5979,20.0,0,2020-06-03T00:00:00.000,Agree,Agree,5677.0,302
688,2020-08-06T00:00:00.000,VT,1321,,,10.0,0,57,0.0,0,2020-08-08T00:00:00.000,Not agree,Not agree,,
689,2020-04-01T00:00:00.000,ME,344,,,41.0,,7,2.0,,2020-03-31T16:22:39.452,Agree,Agree,,
690,2020-04-01T00:00:00.000,WI,1550,,,199.0,,24,8.0,,2020-03-31T16:22:39.452,Agree,Agree,,
691,2021-08-20T00:00:00.000,IN,817149,,,4103.0,0,14304,16.0,0,2021-08-20T00:00:00.000,Not agree,Agree,13867.0,437
692,2021-03-21T00:00:00.000,NH,80543,,,227.0,50,1217,0.0,0,2021-03-22T13:57:09.215,Not agree,Not agree,,
693,2021-04-18T00:00:00.000,MS,310164,190247.0,119917,142.0,67,7263,2.0,1,2021-04-20T00:00:00.000,Agree,Agree,5009.0,2254
694,2021-02-16T00:00:00.000,ME,42871,34118.0,8753,103.0,38,654,3.0,1,2021-02-17T14:51:58.706,Agree,Agree,640.0,14
695,2021-02-06T00:00:00.000,CA,3525368,3396639.0,128729,10620.0,527,53489,368.0,0,2021-02-06T00:00:00.000,Agree,Agree,53489.0,0
696,2021-08-20T00:00:00.000,ND,114690,104397.0,10293,209.0,18,1551,1.0,0,2021-08-21T13:25:01.728,Agree,Not agree,,
697,2021-05-30T00:00:00.000,AL,548020,422138.0,125882,136.0,46,11335,6.0,1,2021-06-01T00:00:00.000,Agree,Agree,9036.0,2299
698,2020-04-12T00:00:00.000,IL,20852,,,1672.0,,720,43.0,,2020-04-11T16:22:39.452,Agree,Agree,,
699,2021-05-08T00:00:00.000,IN,728811,,,1047.0,0,13468,9.0,0,2021-05-08T00:00:00.000,Not agree,Agree,13049.0,419
700,2021-05-25T00:00:00.000,CT,346892,317683.0,29209,181.0,60,8221,2.0,1,2021-05-26T13:48:32.554,Agree,Agree,6765.0,1456
701,2020-10-31T00:00:00.000,MS,122803,106256.0,16547,428.0,148,3686,11.0,6,2020-11-02T00:00:00.000,Agree,Agree,3268.0,418
702,2021-05-13T00:00:00.000,MI,982675,880376.0,102299,1469.0,238,19953,57.0,3,2021-05-14T00:00:00.000,Agree,Agree,18763.0,1190
703,2021-03-17T00:00:00.000,MS,302826,186788.0,116038,214.0,122,7133,2.0,2,2021-03-19T00:00:00.000,Agree,Agree,4936.0,2197
704,2020-03-09T00:00:00.000,DE,1,1.0,0,0.0,0,0,0.0,,2020-03-11T00:00:00.000,Agree,Agree,,
705,2020-08-18T00:00:00.000,NE,30833,,,255.0,0,368,6.0,0,2020-08-20T00:00:00.000,Not agree,Not agree,,
706,2021-08-12T00:00:00.000,NH,102659,,,306.0,156,1394,1.0,1,2021-08-13T13:45:25.506,Not agree,Not agree,,
707,2020-08-08T00:00:00.000,IL,193998,192698.0,1300,2190.0,0,7840,18.0,0,2020-08-09T14:03:10.892,Agree,Agree,7631.0,209
708,2020-11-26T00:00:00.000,CT,109152,101541.0,7611,0.0,0,4926,0.0,0,2020-11-27T15:07:59.229,Agree,Agree,3957.0,969
709,2021-09-02T00:00:00.000,GU,11106,,,197.0,44,151,1.0,0,2021-09-03T13:38:30.847,Not agree,Not agree,,
710,2021-02-22T00:00:00.000,CT,275334,258293.0,17041,2233.0,79,7562,39.0,3,2021-02-23T14:51:13.218,Agree,Agree,6202.0,1360
711,2021-07-10T00:00:00.000,MS,324563,198435.0,126128,253.0,70,7542,2.0,0,2021-07-12T00:00:00.000,Agree,Agree,5202.0,2340
712,2021-04-25T00:00:00.000,NV,313400,,,280.0,0,5422,0.0,0,2021-04-26T13:45:41.711,,,,
713,2020-11-08T00:00:00.000,MO,236723,,,2399.0,237,3846,46.0,0,2020-11-10T00:00:00.000,Not agree,Not agree,,
714,2021-07-27T00:00:00.000,NE,227905,,,275.0,0,2280,8.0,0,2021-07-29T00:00:00.000,Not agree,Not agree,,
715,2020-03-03T00:00:00.000,VI,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,,,,
716,2021-01-31T00:00:00.000,WA,312692,,,1198.0,127,4285,1.0,0,2021-02-02T00:00:00.000,N/A,N/A,,
717,2020-01-31T00:00:00.000,WI,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
718,2020-10-04T00:00:00.000,IL,304280,301541.0,2739,1453.0,0,9040,17.0,0,2020-10-05T13:49:47.107,Agree,Agree,8791.0,249
719,2021-06-09T00:00:00.000,VI,3652,,,44.0,0,28,0.0,0,2021-06-10T14:48:23.402,,,,
720,2020-04-29T00:00:00.000,CT,26767,25265.0,1502,455.0,34,2168,79.0,17,2020-04-30T16:07:01.546,Agree,Agree,1628.0,540
721,2021-02-12T00:00:00.000,WI,605785,554048.0,51737,1102.0,164,6734,11.0,0,2021-02-13T14:50:08.565,Agree,Agree,6151.0,583
722,2020-02-23T00:00:00.000,VT,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree,,
723,2020-07-10T00:00:00.000,MS,41915,41098.0,817,988.0,52,1658,27.0,1,2020-07-12T00:00:00.000,Agree,Agree,1614.0,44
724,2021-01-14T00:00:00.000,ME,32779,26921.0,5858,826.0,234,477,16.0,2,2021-01-15T14:46:04.456,Agree,Agree,470.0,7
725,2021-03-05T00:00:00.000,ID,172827,140013.0,32814,240.0,98,1876,0.0,0,2021-03-06T15:08:48.630,Agree,Agree,1649.0,227
726,2020-03-19T00:00:00.000,WI,155,,,49.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
727,2021-01-07T00:00:00.000,ND,94438,90999.0,3439,282.0,24,1352,11.0,0,2021-01-08T15:56:01.472,Agree,Not agree,,
728,2021-03-15T00:00:00.000,NH,78813,,,198.0,0,1199,0.0,0,2021-03-16T14:12:32.574,Not agree,Not agree,,
729,2021-06-07T00:00:00.000,CT,348088,318627.0,29461,67.0,4,8253,7.0,1,2021-06-08T15:05:30.028,Agree,Agree,6783.0,1470
730,2021-01-17T00:00:00.000,NV,261573,,,1483.0,0,3779,18.0,0,2021-01-18T14:39:32.141,,,,
731,2020-03-01T00:00:00.000,MI,14,14.0,0,14.0,0,0,0.0,0,2020-03-02T00:00:00.000,Agree,Agree,0.0,0
732,2021-01-04T00:00:00.000,CA,2659727,2572617.0,87110,39299.0,2048,34697,636.0,0,2021-01-04T00:00:00.000,Agree,Agree,34697.0,0
733,2020-07-21T00:00:00.000,NC,110469,109891.0,578,2367.0,44,1836,31.0,0,2020-07-21T00:00:00.000,Agree,Agree,1834.0,2
734,2021-05-19T00:00:00.000,IL,1370342,1370342.0,0,1633.0,0,24864,34.0,6,2021-05-20T15:08:06.001,Agree,Agree,22494.0,2370
735,2021-02-18T00:00:00.000,IL,1168683,1168683.0,0,1966.0,0,22297,73.0,1,2021-02-19T15:33:51.934,Agree,Agree,20129.0,2168
736,2021-01-13T00:00:00.000,WA,281143,,,2695.0,175,3838,49.0,0,2021-01-15T00:00:00.000,N/A,N/A,,
737,2021-05-09T00:00:00.000,AL,542730,418502.0,124228,227.0,67,11211,11.0,2,2021-05-11T00:00:00.000,Agree,Agree,8934.0,2277
738,2020-12-11T00:00:00.000,NH,29460,,,1188.0,291,590,6.0,0,2020-12-12T14:59:37.544,Not agree,Not agree,,
739,2020-07-02T00:00:00.000,MT,1123,1123.0,0,40.0,0,23,1.0,0,2020-07-03T15:01:33.762,Agree,Agree,23.0,0
740,2021-05-05T00:00:00.000,GU,8020,,,4.0,0,139,1.0,0,2021-05-06T14:14:04.113,Not agree,Not agree,,
741,2021-07-10T00:00:00.000,MT,114268,101917.0,12351,28.0,1,1673,0.0,0,2021-07-12T13:16:46.339,Agree,Agree,1673.0,0
742,2021-06-30T00:00:00.000,CT,349352,319652.0,29700,51.0,21,8278,2.0,1,2021-07-01T14:29:33.934,Agree,Agree,6806.0,1472
743,2021-01-25T00:00:00.000,NE,188408,,,623.0,0,1894,15.0,0,2021-01-27T00:00:00.000,Not agree,Not agree,,
744,2021-04-20T00:00:00.000,MS,310769,190553.0,120216,302.0,155,7269,3.0,0,2021-04-22T00:00:00.000,Agree,Agree,5014.0,2255
745,2020-08-21T00:00:00.000,IN,84317,,,1040.0,0,3376,9.0,1,2020-08-21T00:00:00.000,Not agree,Agree,3156.0,220
746,2020-05-05T00:00:00.000,VI,66,,,0.0,0,4,0.0,0,2020-05-06T16:23:08.000,,,,
747,2020-03-05T00:00:00.000,VT,0,,,0.0,0,0,0.0,0,2020-03-07T00:00:00.000,Not agree,Not agree,,
748,2020-08-31T00:00:00.000,IL,236725,235023.0,1702,1668.0,0,8235,7.0,0,2020-09-01T14:09:34.811,Agree,Agree,8026.0,209
749,2020-07-05T00:00:00.000,CA,340920,340366.0,554,8024.0,42,7383,94.0,0,2020-07-05T00:00:00.000,Agree,Agree,7383.0,0
750,2021-04-25T00:00:00.000,MD,443814,,,557.0,0,9230,11.0,0,2021-04-27T00:00:00.000,N/A,Agree,9018.0,212
751,2020-02-19T00:00:00.000,ID,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
752,2021-08-28T00:00:00.000,NC,1213671,1026231.0,187440,6901.0,1067,14604,48.0,6,2021-08-28T00:00:00.000,Agree,Agree,12849.0,1755
753,2021-06-03T00:00:00.000,ME,68057,49805.0,18252,71.0,15,838,1.0,0,2021-06-04T14:56:57.843,Agree,Agree,810.0,28
754,2020-05-28T00:00:00.000,MI,96146,88502.0,7644,1052.0,196,5859,28.0,0,2020-05-29T00:00:00.000,Agree,Agree,5558.0,301
755,2021-09-09T00:00:00.000,ND,121849,109729.0,12120,632.0,168,1571,0.0,0,2021-09-10T14:35:13.034,Agree,Not agree,,
756,2021-03-01T00:00:00.000,VT,14140,,,96.0,1,204,0.0,0,2021-03-03T00:00:00.000,Not agree,Not agree,,
757,2021-02-16T00:00:00.000,CA,3596020,3462861.0,133159,3726.0,260,56610,244.0,0,2021-02-16T00:00:00.000,Agree,Agree,56610.0,0
758,2020-02-06T00:00:00.000,NC,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
